edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes,quality_reasons,exact_duplicate_flag,exact_duplicate_count
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02727,刘清茂的企业,销售和同与采购合同的关联,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02728,呼图壁县发展和改革委员会,县级发改委统计调度县域内水利、农业、城建、能源、文旅等领域的项目，多为需要招投标的项目。需要日常掌握项目前期手续进展情况，以及项目开复工后的施工情况,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02729,张飞元的企业,医学检验科，人、机、料、法、环、测各个环节的管理,服务、工单与运维,巡检管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02730,武浩辰的企业,项目进度,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,11
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02731,BU5-2026,非标自动化项目管理,生产与制造管理,非标制造管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02732,中国农业大学,银龄教师招募,人力与组织管理,培训与人才发展管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02733,天志,记录会计做账过帐中每个事项是否完成,财务、合同与结算,应收应付管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02734,攀西融资租赁(上海)有限公司,我们是一家融资租赁公司，我主要需要融资、投放和风险管理三个方面,质量、安全与合规,风险管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02735,江苏驰威,按照每一个项目编号，推进项目流程，跟踪项目采购订单，开票情况，回款情况，付款情况，收票情况，入库情况等问题反馈,财务、合同与结算,发票与结算管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02736,声动人生的企业,品牌运营策划,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02737,WPS_1667637677的企业,工业领域应用的产品研发项目管理,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02738,宝玉的企业,11,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,23
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02739,武汉软件工程职业学院,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02740,局外人的企业,公众号推文,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02741,石渠太阳部落生态农业发展有限公司,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02742,haha~xin,企业项目管理  信息、进展汇总,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02743,AS凡凡妈妈的企业,ss,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02744,樊范儿TEMU外套小组,服装行业，制衣厂，主要管理，服装订单进厂后，车缝车间对服装制造及制造完成后，尾部处理，剪线，熨烫，质检，挂牌，包装，完成出货的过程，中间的人员管理，服装出货的效率问题,生产与制造管理,排产管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02745,右医附院后勤部,热钢铁股,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02746,伍定金的企业,数据统计,数据分析与经营看板,统计汇总,,,,,,,valid,,,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02747,佛山福毅贤信高分子材料有限公司,新产品开发,研发与产品管理,产品开发管理,,,,,,,valid,,,yes,3
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02748,Serendipity的企业,10,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02749,烟草售前团队文档,轻量项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02750,GMGN,不用,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,4
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02751,柏源科技工程(广东)有限公司,工程项目管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,39
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02752,办公室行政办公,明确重要工作事项的时间节点和要求,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02753,WPS_1766226438的企业,test,无,无,,,,,,,weak,,missing_level_1|missing_level_2|no_chinese_text,yes,6
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02754,中原建设有限公司,项目计划管理,项目与任务管理,项目计划管理,,,,,,,valid,,,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02755,严严的企业,外贸公司从推广产品到促成订单到生产出货最终收汇的跟进全过程,客户、销售与订单,发货与交付跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02756,北京中企时代科技有限公司,两地五矿网络改造,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02757,西安陕柴重工核应急装备有限公司,机组成套设计,生产与制造管理,装配与调试管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02758,南京海贝斯智能科技有限公司,需求管理，测试覆盖，项目进度追踪,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02759,安徽思危特安全技术服务有限公司,安全设施三同时项目管理,质量、安全与合规,安全管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02760,灵雨工作室,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02761,哆啦小A梦的企业,人力资源管理,人力与组织管理,考勤管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02762,高效工作V快乐生活,你先退出,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02763,上海金埔旅游商务咨询有限公司,一个项目从开始制作产品，开代理说明会、上架售卖，掌握销售情况，收款提示等全流程监控,数据分析与经营看板,可视化看板,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02764,李博的团队,个人项目跟踪模板,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02765,武汉盘龙城镇建设发展有限公司,天府国际还能,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02766,凉梦的企业,项目梳理,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02767,李先生的企业,生产型企业,生产与制造管理,生产交付协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02768,山东诺好佳-朴鲜鲜销售中心,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02769,河北省建筑材料工业设计研究院有限公司,进度计划表,项目与任务管理,里程碑管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02770,问南风风,需要财务和人事的表格，多人协作，方便快捷且智能,协同办公与流程审批,协同办公,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02771,微信用户的企业,OK,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02772,啊哈哈1,管理项目,研发与产品管理,研发项目管理,,,,,,,valid,,,yes,3
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02773,半颗心的暖的企业,工程进度管理,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,3
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02774,三水余歌的企业,协作项目个人任务分工进度,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02775,苏州范玛仕动力科技有限公司,产品开发,研发与产品管理,产品开发管理,,,,,,,valid,,,yes,6
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02776,广西百色工业投资发展集团有限公司,科技项目管理,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02777,ruiruiaixuexi,no,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02778,曹翔的企业,产品开发,研发与产品管理,产品开发管理,,,,,,,valid,,,yes,6
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02779,XXADR,电力设计院项目管理,工程与施工管理,装修装饰项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02780,苏州纽威阀门股份有限公司,文件归档记录,协同办公与流程审批,文档与档案管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02781,宛如一个智障的企业,审计业务项目管理,质量、安全与合规,内控与审计合规,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02782,数据罗盘,记录项目,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02783,Always online的企业,项目现场管理,工程与施工管理,施工现场管理,,,,,,,valid,,,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02784,湖南华中-戴晓洪的企业,设计任务派单规章制度,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02785,,一、目的,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02786,,为确保设计工作高效、有序开展，明确设计任务分配、内容要求及时间节点，提高设计质量和项目整体推进效率，特制定本规章制度。,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02787,,二、适用范围,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02788,,本制度适用于公司内所有涉及环保除尘设备设计任务的分配与执行，包括设计部门及相关协作部门。,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02789,,三、设计任务派单流程及要求,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02790,,（一）设计任务发起,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02791,,适用情况：销售部门获取客户环保除尘设备需求信息，或公司基于市场调研与产品规划确定新的设计项目。,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02792,,执行规则：,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02793,,销售部门或项目发起部门填写《设计任务需求表》，详细说明客户需求，如设备处理风量、除尘效率要求、使用场地环境、预算范围、期望交付时间等内容。同时，,,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02794,烯世达材料科技有限公司,采购业务-出库业务,供应链与仓储物流,采购流程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02795,云南冠柏石化有限公司,横州飞龙风电场一期工程-交通工程,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02796,广东誉华设计院有限公司,我在一家小型建筑设计院工作，是一位小组长，分管几个部门的业务，由于项目太多，需要定期更新项目进展和动态，但是容易忘记一些事情，需要协助完成报表，未能按时完成的原有,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02797,友联工程安装集团有限公司,隐患,数据分析与经营看板,异常预警分析,,,,,,,weak,,very_short_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02798,重庆腾钢机械金山办公软件有限公司,考核,质量、安全与合规,质量检查与检验,,,,,,,weak,,very_short_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02799,彭州市教育研究培训中心,各类计划总结提交,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02800,投流研究,面条供应链管理,供应链与仓储物流,供应商管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02801,陈龙禅的企业,SMOM工业软件实施交付项目,服务、工单与运维,安装与实施交付,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02802,北京旧改指挥部,123,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|no_chinese_text,yes,21
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02803,ZDZ的企业,抖音起号,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02804,江苏万豪建设工程有限公司,工程项目,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,11
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02805,山东九佳的企业,产品生产日程项目跟踪,生产与制造管理,制造进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02806,鐘的企业,项目每日各个流程进展,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02807,动装事业部,部门接口流转,服务、工单与运维,巡检管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02808,BB_joymint的企业,提供项目管理甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02809,钢镚的阳光,审计项目计划从开始实施到项目形成审计报告,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02810,范生政的企业,人员安排及项目跟进,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02811,阿花的企业,近期党群工作任务安排计划,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02812,邢台马刹尔汽车配件有限公司,刹车片生产，接单，搜样板图，采购钢背，附件，模具，钢印，上机生产,生产与制造管理,生产交付协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02813,装备中心,机床装备产品研发,研发与产品管理,研发阶段管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02814,明升恒电子(深圳)有限公司,24156,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02815,耿云霞的企业,我正在制定2026年年度工作目标和工作计划，进行目标分解并分配到月。将来我还希望利用这个模板进行目标和任务跟进管理，能按月和按周生成月计划和周计划。,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02816,芜湖市湾沚区重点项目建设管理中心(芜湖市湾沚区节能监察中心、芜湖市湾沚区铁路建设管理处),区发改委需要建立一个区重点项目管理系统，需要具备项目储备、申报、进展等全流程管理功能,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02817,东莞市顺力勘测技术有限公司,岩土项目管理,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02818,强盛集团,计算机软件，测试服务,研发与产品管理,打样与试制管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02819,无锡诺博瑞机电有限公司,客户项目订单有时候很多，会记不住哪个项目发货了没，什么时候到货，发货地址,客户、销售与订单,询价与报价管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02820,广州市卫盈通科技有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02821,中国电信集团有限公司赤峰分公司,视联网故障派单、调度、接单、回单、归档，故障原因填写，能够考核,服务、工单与运维,故障与异常处理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02822,四川佰匠荟酒业有限公司,我们是白酒小批量定制行业，需要管理接单、后勤确认订单，供应链生产，发货，开票,生产与制造管理,排产管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02823,果果的企业,任务,项目与任务管理,任务分配与协同,,,,,,,weak,,very_short_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02824,的企业,投标项目管理系统,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02825,宝玉(-.-)的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02826,20260116,项目的甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02827,雨凡 的企业,车间,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02828,北京天禾翔云文化传媒有限公司,根据项目流程和岗位职责划分科学进行项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02829,Chantezy的企业,产品开发流程,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02830,311Proj,20人左右的团队，进行研发项目管理，包括任务分解、里程碑管理、周报收集等功能,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02831,311Proj,科研项目管理,研发与产品管理,研发项目管理,,,,,,,valid,,,yes,4
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02832,美瑞成（常州）传动科技有限公司,电机外贸行业的项目管理,生产与制造管理,生产交付协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02833,cmvr,测试,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,13
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02834,荣的企业,公司新药全国挂网项目,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02835,北京星河漫步文化有限公司,产品开发，销售，,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02836,职工福利社,日常安排,生产与制造管理,生产计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02837,山东临工工程机械有限公司,我想使用项目管理办公系统，来控制跟进项目的进度,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02838,四川精典汽车服务连锁股份有限公司,年度工作汇报,人力与组织管理,工时与人员负荷管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02839,橘止的企业,工地混泥土工记工表,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02840,云之君兮的企业,无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,30
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02841,陈西东的企业,关闭窗口,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02842,上海南洋（苏皖办）,信创集成项目,协同办公与流程审批,协同办公,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02843,廖启霖的企业,Project,项目与任务管理,甘特图与排期可视化,,,,,,,weak,,no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02844,广州市花都区政务服务中心,工单报修,服务、工单与运维,报修管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02845,玉米的企业,想解决中小型工弱电智能化项目工程量清单设备报价和采购供应商产品报价之间的快速筛选对应，以提炼出可以快速响应用户的报价需求。,供应链与仓储物流,物料采购管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02846,海南纵海科技有限公司,弱电智能化施工,生产与制造管理,非标制造管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02847,夏淑淑的企业,进度计划,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,5
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02848,《中国医疗保险》杂志社,视觉类需求工单的提交，项目进度的跟进，数据周报的生成,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02849,地质矿产院,项目过程管理，审核，质量，进度，成本，回款,财务、合同与结算,成本核算管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02850,丹歌惊鸿的企业,业务上传，任务完成人，完成率,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02851,温州逾明控制设备有限公司,采购项目流程情况，内容需要有进度和难点以及时间解决难点,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02852,明华调度部,库存,供应链与仓储物流,库存管理,,,,,,,weak,,very_short_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02853,立元的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02854,Q666666Y的企业,工厂合同加工进度以及付款进度管理,生产与制造管理,工序流转管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02855,马上就报批效率团队,重大基础设施项目流程管理,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02856,大秦科技,·,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02857,山东省教育厅直属幼儿园及中小学,工程合同,财务、合同与结算,合同与招投标管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02858,山西寰宇天成绩效评价咨询服务有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02859,广交经营发展部,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02860,马鞍山市苏林保温材料有限公司,工程项目,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,11
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02861,東方傳奇,团队管理,人力与组织管理,组织与岗位管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02862,ゞ灬膤魊駺メo的企业,设备修理改造,服务、工单与运维,报修管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02863,WPS_1726213059的企业,帮我写一份全自动25kg包装机报价表,供应链与仓储物流,到货与交期管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02864,哇咔咔111,我想要工程类的项目管理。,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02865,jialilin,作为一个工程建设项目的项目经理，希望对多个同时运行的项目进行管理,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02866,广东万诺律师事务所李家宏律师团队,诉讼案件办理流程,协同办公与流程审批,审批流程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02867,Z的企业,IT软件项目开发,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02868,上海-首研,任务跟踪,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02869,天骄航空有限公司,合规推进,质量、安全与合规,安全管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02870,深圳市亿众鑫科技有限公司,项目管理体系,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02871,Haydon的企业,qqqq,无,无,,,,,,,weak,,missing_level_1|missing_level_2|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02872,WPS_1681705426的企业,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02873,unique的企业,直线电机,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02874,湖南据道人工智能应用软件有限公司,中央财政四大消费领域中的教育、科技、民生，依托金融技术线底座实现电纸同行。,研发与产品管理,技术文档管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02875,重庆邦锐斯生物科技有限公司,项目编号，名称，创建时间，项目来源，结束时间，分析的人员，审核人员,数据分析与经营看板,多维分析,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02876,山东兖矿易佳建筑安装工程有限公司,111,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|no_chinese_text,yes,29
