edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03500,没电的耳机,工程管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03501,1368802341的企业,工程内业,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03502,中国科学院大学,完成我的博士论文,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03503,小珺同学的企业,计算各项目部费用,财务、合同与结算,成本核算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03504,@Peng的企业,工程进度,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03505,项杰的企业,开始着手启动以下年度重点专项工作,质量、安全与合规,整改闭环管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03506,,1.减人增效专项，不局限于自动化一种方式,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03507,,2.周转率改善专项,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03508,,3.部门质量损失改善专项,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03509,,4.比亚迪项目导入改善专项,,,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03510,研发中心办公室,集成电路先进封装高端装备的研发,研发与产品管理,技术文档管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03511,电信、广电.工程维护,我主要是做通信工程的项目 需要管理日常维护工单，上钉钉单的流程，竣工流程，结算流程，到款流程。实时控制项目结算进度,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03512,贵州天利工程技术有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03513,四川鑫展辉钢结构有限公司,哈哈哈,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03514,香港新致遠國際建築科技有限公司,Multi Project Management,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03515,智旅科技,管理公司所有项目，员工按项目报工，技术经理指派员工工作任务，项目经理和技术经理审核员工报工，并统计项目用工情况和工作重点、人员工时、任务工时等情况，公司领导查看全局项目情况，风险监控及提醒，成本核实，绩效考核依据,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03516,王超하늘님的企业,项目实施计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03517,admin的企业,是,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03518,上海苏靖建筑工程有限公司,安装工程,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03519,李建波的企业,日常工作安排，包括工作内容、负责人 、完成时间、重要程度等,协同办公与流程审批,行政事务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03520,飛的企业,产品失效分析工作,服务、工单与运维,故障与异常处理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03521,石狮市特丽奇服饰辅料有限公司,年度工作计划表，能够追溯,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03522,东莞市友辰精密机械有限公司,客户分级管理,客户、销售与订单,客户信息管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03523,南京市玄酉服饰贸易有限公司,人员销售目标和绩效,客户、销售与订单,销售目标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03524,liqingquan的企业,施工横道图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03525,上海广川科技有限公司,项目管理，多团队协作,项目与任务管理,多项目组合管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03526,爱的企业,工程变更项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03527,嗨嗨造价,施工企业项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03528,nannan的企业,一个关键环节,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03529,Tanya的任务管理,点对点发送工作任务,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03530,浙江海亚国际货运代理有限公司,装箱计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03531,史荣辉的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03532,帅的企业,目前做厦门项目流程跟进的事项，询价，报价，打样，出货，下单跟进，出货，对账,客户、销售与订单,发货与交付跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03533,飞飞飞的企业,生成HRP软件实施项目经理，对项目的管理工具，包括授权，合同，客户信息，实施内容，文档，售后交付文档等,协同办公与流程审批,文档与档案管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03534,Hamburger的企业,一键生成合同及附件,财务、合同与结算,合同与招投标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03535,北京市自来水设计有限责任公司,具有国际,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03536,永嘉微电,解决项目里程碑及整个过程的可视化监督,项目与任务管理,里程碑管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03537,你少管的企业,人力外包项目人员管理和结算管理,人力与组织管理,考勤管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03538,A@MMMMMM的企业,针对燃气公司跟进进度，超声波产品客户售卖进度，到期款跟进进度制作三分实时跟进报表，并且要有每周对客户的动作和下周对客户的计划,客户、销售与订单,客户跟进管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03539,只愿为你停留的企业,交易计划,财务、合同与结算,收付款与回款管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03540,辽宁中医药大学后勤管理处,高校后勤日常管理,人力与组织管理,考勤管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03541,创景天下(湖南)的企业,设计单位回款进度、责任人、回款数据等情况,财务、合同与结算,收付款与回款管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03542,荤素搭配,11,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03543,douxi的企业,11,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03544,Qing的企业,软件开发管理,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03545,QQ糖的团队,项目流程、节点把控,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03546,安徽数美信息技术有限责任公司,11,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03547,江永翰的企业,项目前期工作推进计划,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03548,杭州远昊科技有限公司,jlpzj.net,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03549,song的企业,数据分析,数据分析与经营看板,统计汇总,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03550,山东国邦药业有限公司,但是,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03551,12345.的企业,集团公司融资部，解决贷款到期提醒 链接直接制定合同,财务、合同与结算,合同与招投标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03552,黑龙江亚美国际旅行社有限公司,收客录入模版,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03553,冬疯的企业,无人机整机项目管理,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03554,VirtualSSS的企业,项目集管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03555,河北志成束源科技有限公司,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03556,四川浩力尔森建设工程有限公司,工程项目使用，记录人材机数据等,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03557,静默成诗画的企业,工程项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03558,我就醉了的企业,项目管理清晰明了，收支汇总,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03559,深圳市金阳建筑科技有限公司,短视频制作,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03560,王子翔的企业,工作任务提醒,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03561,猪咪喵喵喵,没有,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03562,WAy的企业,要做一个引才工作的挂图作战表，三个部门（人才办、科技、工信），两个维度，纵向是走访调研、梳理收集资源、政策宣贯、材料辅导、定期调度。横向是拓展资源，包括对上沟通争取，发挥省市人才集团作用，发挥镇长团、科技人才专员作用，走访重点企业平台，走访专家，发挥基金作用，要求清晰明了,数据分析与经营看板,多维分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03563,HoloLens的企业,工作人天统计,人力与组织管理,工时与人员负荷管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03564,鸿蒙智行空港用户中心,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03565,签十八的企业,无,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03566,WPS_1623291879的企业,施工日期,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03567,娜可不一样的企业,计量检定受理查询业务和台账,协同办公与流程审批,台账与登记管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03568,上海张江国信安地产有限公司,zxl,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03569,O打小朋U的企业,熟悉软件应用,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03570,余倩的企业,项目执行管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03571,深圳市宏亦轩网络,ERP系统的后端微服务研发,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03572,GIS_WMS,IT运维工单管理,协同办公与流程审批,审批流程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03573,众和公司,工程管理公司,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03574,珠海市华亚智能科技有限公司苏州分公司,非标机械设计公司，项目管理，从项目立项开始，管控评估，设计，交期等全流程,研发与产品管理,设计评审管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03575,Admin的企业,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03576,浙江南湖数据发展集团有限公司,信息化项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03577,yan sir的企业,工程项目,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03578,lina的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03579,TS-雪莲的政府关系,帮我梳理一份浙江省、杭州市、上城区商务局、农村农业局、经信局、文旅局和宣传部等部门的政府关系拜访计划，就项目申报、荣誉申请等内容向政府各个处、科室争取资源,数据分析与经营看板,多维分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03580,右耳口丁的企业,计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03581,佛山市华禅能燃气设计有限公司,设计项目,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03582,王瑗的企业,预算分析,财务、合同与结算,预算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03583,小张的企业,高效管理各项在手工程进度、做到施工、资料、结算全过程记录,工程与施工管理,工程结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03584,随心的企业,工业自动化设备项目管理与交付,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03585,Wangkejin的企业,11,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03586,科技创新小组,井工煤矿每班人员井下人数控制,人力与组织管理,工时与人员负荷管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03587,Jay的企业,装修公司家装报价系统，成本核算及客户报价清晰明了,工程与施工管理,装修装饰项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03588,半阙临安的企业,制造业电容交付,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03589,青岛海大学术交流中心有限公司,酒店行业会议通知单填写-审核-盖章-下发,协同办公与流程审批,会议与纪要管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03590,上海泰宇信息技术股份有限公司,档案项目管理,协同办公与流程审批,文档与档案管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03591,梵辰的企业,市政道路工程施工,工程与施工管理,基建与市政项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03592,沭阳县豪普运输中心,2,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03593,杜的企业,工作任务安排，进度反馈,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03594,香港中畜集團有限公司,我们是一家卖牛羊肉的公司,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03595,囡囡的企业,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03596,kangwen的企业,公司产品包装组年度规划,研发与产品管理,产品开发管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03597,Hollis的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03598,林^_^1+1的企业,考情表,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03599,张梦珂的企业,甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03600,昵称的企业,我是一名物业项目经理 请帮我设计一份月度资金计划表及月度工作计划表,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03601,图强林业局广播电视台,新媒体（公众号）宣传的绩效管理,数据分析与经营看板,报表管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03602,芜湖百齐电子商务有限公司,跟进项目工作,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03603,上航检测结构试验室,多人协同合作完成不定期下发试验任务,协同办公与流程审批,协同办公,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03604,Tony的企业,公司内部运营考核,生产与制造管理,制造进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03605,M的企业,2,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03606,中国科学院上海高等研究院,大工程进度管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03607,东莞市欣柯达能源有限公司订单跟进汇总,订单管理,客户、销售与订单,订单管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03608,思源新电子科技,信息化项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03609,雷管的企业,。,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03610,黔颜的企业,合同管理,财务、合同与结算,合同与招投标管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03611,深海的企业,施工计划进度,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03612,桥梁工程部,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03613,LI的企业,业务团队建立初期，管理者在部门搭建和业务布局上工作任务,人力与组织管理,组织与岗位管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03614,赵勇凯的企业,我是个人使用，主要是管理自己的所有工作，包括工作计划，工作安排。,协同办公与流程审批,行政事务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03615,雷峰的企业,工程项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03616,糸糸的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03617,创新科技,打造知情系统,协同办公与流程审批,待办与提醒管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03618,YJH-123456的企业,企鹅企鹅武切维奇我饿,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03619,技术中心,研发项目,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03620,河南谷鹏餐饮的企业,谷鹏麻鸭面门店三级手册（店长手册、前厅后厨主管手册、员工执行手册）,生产与制造管理,车间任务管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03621,湖南涟邵建设工程(集团)有限责任公司昌江分公司,项目管理看板,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03622,明澜（南京）电子有限公司,客户的询盘清单，怎样和整个报价，不同的MOQ细致化,客户、销售与订单,询价与报价管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03623,廊坊荣上五金件有限公司,报价,客户、销售与订单,询价与报价管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03624,谭雪松Run for R的企业,作为一个管理咨询公司的研发顾问，输出一个202年到月，到周的产品与技术体系变革咨询项目计划,研发与产品管理,技术文档管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03625,榆林贝力体育文化传播有限公司,归档项目资料,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03626,Sonia的企业,研发、打样、批量销售，包含成本控制,研发与产品管理,打样与试制管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03627,333的企业,APQP,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03628,wangning的企业,财政评审工作,财务、合同与结算,利润与经营分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03629,枯风的企业,项目计划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03630,浙江吉成实业,项目开发进度，会议决策问题跟踪，项目负责人工作绩效,协同办公与流程审批,会议与纪要管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03631,陈的企业,建筑行业项目管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03632,Randy.Xu的企业,项目计划管理,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03633,ZOVIN BOUTIQUE,新媒体工作进程,数据分析与经营看板,报表管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03634,长安的企业,项目策划,项目与任务管理,项目计划管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03635,小巫仙的企业,商机-投标-中标-合同签订-发票开具-项目回款,财务、合同与结算,发票与结算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03636,天拓筑猎部,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03637,Heisenberg的企业,制造流程领料及生产进度监控,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03638,cindy的企业,聚焦于客户的分析以及客战略到落地,客户、销售与订单,客户跟进管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03639,纯粹、15879929355的企业,工程管理,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03640,集团外工程业务,工程施工业务,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03641,阳光彩花黎族乃原正太的企业,产品上市多线程看板,数据分析与经营看板,可视化看板,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03642,成都软交所信息服务有限公司,2026年科室工作推进情况,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03643,内蒙古莲胜信息技术有限公司,固定资产清查和条码化,质量、安全与合规,内控与审计合规,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03644,湖北永拓工程检测有限公司,工程质量检测行业，对应甲方，合同，工作内容，工作精度，后期收款,财务、合同与结算,利润与经营分析,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03645,红豆杉的企业,多项目管理，批量处理任务，计划完成和实际完成双轴甘特图，自动计算项目完成率，可按项目分发给每个工程师相应的任务并设置到期提醒,项目与任务管理,甘特图与排期可视化,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03646,安徽巽风建设工程有限公司,成本管理，合同管理，发票管理,财务、合同与结算,成本核算管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03647,聚散流沙的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03648,钟泉的企业,IMOC项目交付,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03649,WPS_1510106327的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03650,Project,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03651,许小仙的企业(分部),木结构行业，加工厂产品完成情况,生产与制造管理,生产交付协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03652,容县人民医院,一个项目开始到决算所有流程,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03653,小灬信仰的企业,项目统计,项目与任务管理,项目复盘与总结,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03654,xz156的企业,系统业务，项目流程把控,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03655,南京力时代生物技术有限公司,1,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03656,qgxy的企业,细化项目推进流程,研发与产品管理,研发项目管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03657,项目交付室,负责信息化集成类项目实施管理。,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03658,泰泉圣 刘伟强的企业,施工日志,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03659,2026发电,电力检修计划工作前期查勘、现场实施管控安排,服务、工单与运维,巡检管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03660,七七~的企业,应用场景：营销中心销售部门人员的业务进程和日常数据管理,客户、销售与订单,商机与销售过程管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03661,锡自电力(江苏)有限公司,电力自动化公司,生产与制造管理,工序流转管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03662,孟海建的企业,规划部门年度工作，包含目标管理、负责人、年/月/周/日工作内容，工作类别看板，具体项目进度，年/月/周/日顾盼,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03663,赫赫的企业,APQP,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03664,皂香的企业,配网项目工程，从开始的任务书下达，现勘（现勘记录单，车辆应用）施设图纸，内审，初审，正源审查，正信审查，入库，下达投资，出施工图，竣工验收，竣工图，项目归档,工程与施工管理,工程验收管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03665,湖南中星建设集团有限公司,从事集中式光伏安装管理,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03666,浙江启程汽车部件有限公司,汽车零部件项目管理,工程与施工管理,分包与班组管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03667,苏亚金诚会计师事务所（特殊普通合伙）,项目组成员每天的项目进度,项目与任务管理,项目进度跟踪,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03668,Chen,项目协调，问题解决截点时间，职责部门，责任人，处理意见和问题描述等,项目与任务管理,任务分配与协同,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03669,joe^的企业,项目工程师开发工作,工程与施工管理,工程进度管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03670,湘潭倾斜,大疆无人机机场的选址及安装调试,服务、工单与运维,安装与实施交付,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03671,袁清的企业,欢迎使用W,无,无,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03672,4422的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,,
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-03673,四川诚诺合才人力资源有限公司,城市业务项目,工程与施工管理,基建与市政项目管理,,,,,,,,
